x,y,f
-97.9798,-97.9798,15.7758
-97.9798,-95.9596,14.093
-97.9798,-93.9394,14.6526
-97.9798,-91.9192,15.0083
-97.9798,-89.899,13.3115
-97.9798,-87.8788,14.9083
-97.9798,-85.8586,14.1879
-97.9798,-83.8384,12.9383
-97.9798,-81.8182,14.358
-97.9798,-79.798,14.291
-97.9798,-77.7778,12.6922
-97.9798,-75.7576,12.7886
-97.9798,-73.7374,13.9634
-97.9798,-71.7172,14.0256
-97.9798,-69.697,12.9626
-97.9798,-67.6768,12.0335
-97.9798,-65.6566,11.8553
-97.9798,-63.6364,12.1925
-97.9798,-61.6162,12.6143
-97.9798,-59.596,12.8885
-97.9798,-57.5758,12.9812
-97.9798,-55.5556,12.9285
-97.9798,-53.5354,12.7449
-97.9798,-51.5152,12.3959
-97.9798,-49.4949,11.8422
-97.9798,-47.4747,11.1779
-97.9798,-45.4545,10.803
-97.9798,-43.4343,11.2662
-97.9798,-41.4141,12.3345
-97.9798,-39.3939,12.3593
-97.9798,-37.3737,10.8215
-97.9798,-35.3535,10.896
-97.9798,-33.3333,12.3489
-97.9798,-31.3131,10.64
-97.9798,-29.2929,11.3202
-97.9798,-27.2727,11.4514
-97.9798,-25.2525,10.7019
-97.9798,-23.2323,11.3996
-97.9798,-21.2121,11.0228
-97.9798,-19.1919,10.4392
-97.9798,-17.1717,11.9331
-97.9798,-15.1515,10.2985
-97.9798,-13.1313,10.2686
-97.9798,-11.1111,11.64
-97.9798,-9.09091,11.6514
-97.9798,-7.07071,10.7268
-97.9798,-5.05051,10.04
-97.9798,-3.0303,9.81665
-97.9798,-1.0101,9.80294
-97.9798,1.0101,9.80294
-97.9798,3.0303,9.81665
-97.9798,5.05051,10.04
-97.9798,7.07071,10.7268
-97.9798,9.09091,11.6514
-97.9798,11.1111,11.64
-97.9798,13.1313,10.2686
-97.9798,15.1515,10.2985
-97.9798,17.1717,11.9331
-97.9798,19.1919,10.4392
-97.9798,21.2121,11.0228
-97.9798,23.2323,11.3996
-97.9798,25.2525,10.7019
-97.9798,27.2727,11.4514
-97.9798,29.2929,11.3202
-97.9798,31.3131,10.64
-97.9798,33.3333,12.3489
-97.9798,35.3535,10.896
-97.9798,37.3737,10.8215
-97.9798,39.3939,12.3593
-97.9798,41.4141,12.3345
-97.9798,43.4343,11.2662
-97.9798,45.4545,10.803
-97.9798,47.4747,11.1779
-97.9798,49.4949,11.8422
-97.9798,51.5152,12.3959
-97.9798,53.5354,12.7449
-97.9798,55.5556,12.9285
-97.9798,57.5758,12.9812
-97.9798,59.596,12.8885
-97.9798,61.6162,12.6143
-97.9798,63.6364,12.1925
-97.9798,65.6566,11.8553
-97.9798,67.6768,12.0335
-97.9798,69.697,12.9626
-97.9798,71.7172,14.0256
-97.9798,73.7374,13.9634
-97.9798,75.7576,12.7886
-97.9798,77.7778,12.6922
-97.9798,79.798,14.291
-97.9798,81.8182,14.358
-97.9798,83.8384,12.9383
-97.9798,85.8586,14.1879
-97.9798,87.8788,14.9083
-97.9798,89.899,13.3115
-97.9798,91.9192,15.0083
-97.9798,93.9394,14.6526
-97.9798,95.9596,14.093
-97.9798,97.9798,15.7758
-97.9798,100,14
-95.9596,-100,15.6906
-95.9596,-97.9798,14.093
-95.9596,-95.9596,14.8354
-95.9596,-93.9394,14.6557
-95.9596,-91.9192,13.5545
-95.9596,-89.899,15.1478
-95.9596,-87.8788,13.2782
-95.9596,-85.8586,13.794
-95.9596,-83.8384,14.6334
-95.9596,-81.8182,12.8202
-95.9596,-79.798,13.1494
-95.9596,-77.7778,14.3428
-95.9596,-75.7576,13.2874
-95.9596,-73.7374,12.1085
-95.9596,-71.7172,12.6819
-95.9596,-69.697,13.6697
-95.9596,-67.6768,13.6304
-95.9596,-65.6566,12.7609
-95.9596,-63.6364,11.8898
-95.9596,-61.6162,11.4331
-95.9596,-59.596,11.3277
-95.9596,-57.5758,11.3561
-95.9596,-55.5556,11.3536
-95.9596,-53.5354,11.2465
-95.9596,-51.5152,11.0368
-95.9596,-49.4949,10.8124
-95.9596,-47.4747,10.7791
-95.9596,-45.4545,11.1968
-95.9596,-43.4343,12.0248
-95.9596,-41.4141,12.4471
-95.9596,-39.3939,11.492
-95.9596,-37.3737,10.3054
-95.9596,-35.3535,11.3202
-95.9596,-33.3333,12.0216
-95.9596,-31.3131,10.1656
-95.9596,-29.2929,11.5206
-95.9596,-27.2727,10.9136
-95.9596,-25.2525,10.7767
-95.9596,-23.2323,10.9868
-95.9596,-21.2121,10.9911
-95.9596,-19.1919,10.1487
-95.9596,-17.1717,11.7433
-95.9596,-15.1515,10.119
-95.9596,-13.1313,10.078
-95.9596,-11.1111,11.4664
-95.9596,-9.09091,11.4065
-95.9596,-7.07071,10.433
-95.9596,-5.05051,9.77313
-95.9596,-3.0303,9.60183
-95.9596,-1.0101,9.6207
-95.9596,1.0101,9.6207
-95.9596,3.0303,9.60183
-95.9596,5.05051,9.77313
-95.9596,7.07071,10.433
-95.9596,9.09091,11.4065
-95.9596,11.1111,11.4664
-95.9596,13.1313,10.078
-95.9596,15.1515,10.119
-95.9596,17.1717,11.7433
-95.9596,19.1919,10.1487
-95.9596,21.2121,10.9911
-95.9596,23.2323,10.9868
-95.9596,25.2525,10.7767
-95.9596,27.2727,10.9136
-95.9596,29.2929,11.5206
-95.9596,31.3131,10.1656
-95.9596,33.3333,12.0216
-95.9596,35.3535,11.3202
-95.9596,37.3737,10.3054
-95.9596,39.3939,11.492
-95.9596,41.4141,12.4471
-95.9596,43.4343,12.0248
-95.9596,45.4545,11.1968
-95.9596,47.4747,10.7791
-95.9596,49.4949,10.8124
-95.9596,51.5152,11.0368
-95.9596,53.5354,11.2465
-95.9596,55.5556,11.3536
-95.9596,57.5758,11.3561
-95.9596,59.596,11.3277
-95.9596,61.6162,11.4331
-95.9596,63.6364,11.8898
-95.9596,65.6566,12.7609
-95.9596,67.6768,13.6304
-95.9596,69.697,13.6697
-95.9596,71.7172,12.6819
-95.9596,73.7374,12.1085
-95.9596,75.7576,13.2874
-95.9596,77.7778,14.3428
-95.9596,79.798,13.1494
-95.9596,81.8182,12.8202
-95.9596,83.8384,14.6334
-95.9596,85.8586,13.794
-95.9596,87.8788,13.2782
-95.9596,89.899,15.1478
-95.9596,91.9192,13.5545
-95.9596,93.9394,14.6557
-95.9596,95.9596,14.8354
-95.9596,97.9798,14.093
-95.9596,100,15.6906
-93.9394,-100,14.4281
-93.9394,-97.9798,14.6526
-93.9394,-95.9596,14.6557
-93.9394,-93.9394,13.6954
-93.9394,-91.9192,15.0468
-93.9394,-89.899,13.0146
-93.9394,-87.8788,14.5189
-93.9394,-85.8586,13.8188
-93.9394,-83.8384,12.7447
-93.9394,-81.8182,14.3497
-93.9394,-79.798,13.3707
-93.9394,-77.7778,12.2289
-93.9394,-75.7576,13.4901
-93.9394,-73.7374,13.827
-93.9394,-71.7172,12.428
-93.9394,-69.697,11.7134
-93.9394,-67.6768,12.3973
-93.9394,-65.6566,13.2325
-93.9394,-63.6364,13.3217
-93.9394,-61.6162,12.791
-93.9394,-59.596,12.1171
-93.9394,-57.5758,11.5908
-93.9394,-55.5556,11.2651
-93.9394,-53.5354,11.0976
-93.9394,-51.5152,11.0638
-93.9394,-49.4949,11.1968
-93.9394,-47.4747,11.5523
-93.9394,-45.4545,12.0667
-93.9394,-43.4343,12.3489
-93.9394,-41.4141,11.7849
-93.9394,-39.3939,10.5249
-93.9394,-37.3737,10.3047
-93.9394,-35.3535,11.7296
-93.9394,-33.3333,11.4044
-93.9394,-31.3131,9.91062
-93.9394,-29.2929,11.6514
-93.9394,-27.2727,10.366
-93.9394,-25.2525,10.8799
-93.9394,-23.2323,10.5543
-93.9394,-21.2121,10.9665
-93.9394,-19.1919,9.8598
-93.9394,-17.1717,11.5493
-93.9394,-15.1515,9.94521
-93.9394,-13.1313,9.88368
-93.9394,-11.1111,11.2892
-93.9394,-9.09091,11.1592
-93.9394,-7.07071,10.1422
-93.9394,-5.05051,9.51668
-93.9394,-3.0303,9.40155
-93.9394,-1.0101,9.45398
-93.9394,1.0101,9.45398
-93.9394,3.0303,9.40155
-93.9394,5.05051,9.51668
-93.9394,7.07071,10.1422
-93.9394,9.09091,11.1592
-93.9394,11.1111,11.2892
-93.9394,13.1313,9.88368
-93.9394,15.1515,9.94521
-93.9394,17.1717,11.5493
-93.9394,19.1919,9.8598
-93.9394,21.2121,10.9665
-93.9394,23.2323,10.5543
-93.9394,25.2525,10.8799
-93.9394,27.2727,10.366
-93.9394,29.2929,11.6514
-93.9394,31.3131,9.91062
-93.9394,33.3333,11.4044
-93.9394,35.3535,11.7296
-93.9394,37.3737,10.3047
-93.9394,39.3939,10.5249
-93.9394,41.4141,11.7849
-93.9394,43.4343,12.3489
-93.9394,45.4545,12.0667
-93.9394,47.4747,11.5523
-93.9394,49.4949,11.1968
-93.9394,51.5152,11.0638
-93.9394,53.5354,11.0976
-93.9394,55.5556,11.2651
-93.9394,57.5758,11.5908
-93.9394,59.596,12.1171
-93.9394,61.6162,12.791
-93.9394,63.6364,13.3217
-93.9394,65.6566,13.2325
-93.9394,67.6768,12.3973
-93.9394,69.697,11.7134
-93.9394,71.7172,12.428
-93.9394,73.7374,13.827
-93.9394,75.7576,13.4901
-93.9394,77.7778,12.2289
-93.9394,79.798,13.3707
-93.9394,81.8182,14.3497
-93.9394,83.8384,12.7447
-93.9394,85.8586,13.8188
-93.9394,87.8788,14.5189
-93.9394,89.899,13.0146
-93.9394,91.9192,15.0468
-93.9394,93.9394,13.6954
-93.9394,95.9596,14.6557
-93.9394,97.9798,14.6526
-93.9394,100,14.4281
-91.9192,-100,14.1143
-91.9192,-97.9798,15.0083
-91.9192,-95.9596,13.5545
-91.9192,-93.9394,15.0468
-91.9192,-91.9192,13.0002
-91.9192,-89.899,14.7545
-91.9192,-87.8788,13.2267
-91.9192,-85.8586,13.3852
-91.9192,-83.8384,14.2876
-91.9192,-81.8182,12.3722
-91.9192,-79.798,13.3319
-91.9192,-77.7778,13.8846
-91.9192,-75.7576,12.1608
-91.9192,-73.7374,12.2466
-91.9192,-71.7172,13.5135
-91.9192,-69.697,13.1491
-91.9192,-67.6768,11.8061
-91.9192,-65.6566,11.3277
-91.9192,-63.6364,11.8846
-91.9192,-61.6162,12.6006
-91.9192,-59.596,12.9092
-91.9192,-57.5758,12.8186
-91.9192,-55.5556,12.5629
-91.9192,-53.5354,12.3345
-91.9192,-51.5152,12.224
-91.9192,-49.4949,12.2404
-91.9192,-47.4747,12.3063
-91.9192,-45.4545,12.2166
-91.9192,-43.4343,11.6779
-91.9192,-41.4141,10.6674
-91.9192,-39.3939,10.001
-91.9192,-37.3737,10.7767
-91.9192,-35.3535,11.843
-91.9192,-33.3333,10.6118
-91.9192,-31.3131,9.92585
-91.9192,-29.2929,11.634
-91.9192,-27.2727,9.8598
-91.9192,-25.2525,10.9857
-91.9192,-23.2323,10.1146
-91.9192,-21.2121,10.9425
-91.9192,-19.1919,9.57608
-91.9192,-17.1717,11.3492
-91.9192,-15.1515,9.77787
-91.9192,-13.1313,9.68529
-91.9192,-11.1111,11.1088
-91.9192,-9.09091,10.9105
-91.9192,-7.07071,9.85528
-91.9192,-5.05051,9.27109
-91.9192,-3.0303,9.21567
-91.9192,-1.0101,9.30221
-91.9192,1.0101,9.30221
-91.9192,3.0303,9.21567
-91.9192,5.05051,9.27109
-91.9192,7.07071,9.85528
-91.9192,9.09091,10.9105
-91.9192,11.1111,11.1088
-91.9192,13.1313,9.68529
-91.9192,15.1515,9.77787
-91.9192,17.1717,11.3492
-91.9192,19.1919,9.57608
-91.9192,21.2121,10.9425
-91.9192,23.2323,10.1146
-91.9192,25.2525,10.9857
-91.9192,27.2727,9.8598
-91.9192,29.2929,11.634
-91.9192,31.3131,9.92585
-91.9192,33.3333,10.6118
-91.9192,35.3535,11.843
-91.9192,37.3737,10.7767
-91.9192,39.3939,10.001
-91.9192,41.4141,10.6674
-91.9192,43.4343,11.6779
-91.9192,45.4545,12.2166
-91.9192,47.4747,12.3063
-91.9192,49.4949,12.2404
-91.9192,51.5152,12.224
-91.9192,53.5354,12.3345
-91.9192,55.5556,12.5629
-91.9192,57.5758,12.8186
-91.9192,59.596,12.9092
-91.9192,61.6162,12.6006
-91.9192,63.6364,11.8846
-91.9192,65.6566,11.3277
-91.9192,67.6768,11.8061
-91.9192,69.697,13.1491
-91.9192,71.7172,13.5135
-91.9192,73.7374,12.2466
-91.9192,75.7576,12.1608
-91.9192,77.7778,13.8846
-91.9192,79.798,13.3319
-91.9192,81.8182,12.3722
-91.9192,83.8384,14.2876
-91.9192,85.8586,13.3852
-91.9192,87.8788,13.2267
-91.9192,89.899,14.7545
-91.9192,91.9192,13.0002
-91.9192,93.9394,15.0468
-91.9192,95.9596,13.5545
-91.9192,97.9798,15.0083
-91.9192,100,14.1143
-89.899,-100,15.4276
-89.899,-97.9798,13.3115
-89.899,-95.9596,15.1478
-89.899,-93.9394,13.0146
-89.899,-91.9192,14.7545
-89.899,-89.899,13.0588
-89.899,-87.8788,13.7837
-89.899,-85.8586,13.8122
-89.899,-83.8384,12.3998
-89.899,-81.8182,14.0928
-89.899,-79.798,12.7493
-89.899,-77.7778,12.1814
-89.899,-75.7576,13.6792
-89.899,-73.7374,12.7609
-89.899,-71.7172,11.5001
-89.899,-69.697,12.3632
-89.899,-67.6768,13.2398
-89.899,-65.6566,12.57
-89.899,-63.6364,11.39
-89.899,-61.6162,10.9016
-89.899,-59.596,11.1546
-89.899,-57.5758,11.6393
-89.899,-55.5556,11.9942
-89.899,-53.5354,12.1384
-89.899,-51.5152,12.1199
-89.899,-49.4949,11.9762
-89.899,-47.4747,11.6779
-89.899,-45.4545,11.1553
-89.899,-43.4343,10.4392
-89.899,-41.4141,9.90617
-89.899,-39.3939,10.2349
-89.899,-37.3737,11.3646
-89.899,-35.3535,11.4664
-89.899,-33.3333,9.8598
-89.899,-31.3131,10.1887
-89.899,-29.2929,11.4041
-89.899,-27.2727,9.45398
-89.899,-25.2525,11.0597
-89.899,-23.2323,9.68529
-89.899,-21.2121,10.9105
-89.899,-19.1919,9.30221
-89.899,-17.1717,11.1408
-89.899,-15.1515,9.61775
-89.899,-13.1313,9.48258
-89.899,-11.1111,10.9253
-89.899,-9.09091,10.6609
-89.899,-7.07071,9.57278
-89.899,-5.05051,9.03667
-89.899,-3.0303,9.04386
-89.899,-1.0101,9.16457
-89.899,1.0101,9.16457
-89.899,3.0303,9.04386
-89.899,5.05051,9.03667
-89.899,7.07071,9.57278
-89.899,9.09091,10.6609
-89.899,11.1111,10.9253
-89.899,13.1313,9.48258
-89.899,15.1515,9.61775
-89.899,17.1717,11.1408
-89.899,19.1919,9.30221
-89.899,21.2121,10.9105
-89.899,23.2323,9.68529
-89.899,25.2525,11.0597
-89.899,27.2727,9.45398
-89.899,29.2929,11.4041
-89.899,31.3131,10.1887
-89.899,33.3333,9.8598
-89.899,35.3535,11.4664
-89.899,37.3737,11.3646
-89.899,39.3939,10.2349
-89.899,41.4141,9.90617
-89.899,43.4343,10.4392
-89.899,45.4545,11.1553
-89.899,47.4747,11.6779
-89.899,49.4949,11.9762
-89.899,51.5152,12.1199
-89.899,53.5354,12.1384
-89.899,55.5556,11.9942
-89.899,57.5758,11.6393
-89.899,59.596,11.1546
-89.899,61.6162,10.9016
-89.899,63.6364,11.39
-89.899,65.6566,12.57
-89.899,67.6768,13.2398
-89.899,69.697,12.3632
-89.899,71.7172,11.5001
-89.899,73.7374,12.7609
-89.899,75.7576,13.6792
-89.899,77.7778,12.1814
-89.899,79.798,12.7493
-89.899,81.8182,14.0928
-89.899,83.8384,12.3998
-89.899,85.8586,13.8122
-89.899,87.8788,13.7837
-89.899,89.899,13.0588
-89.899,91.9192,14.7545
-89.899,93.9394,13.0146
-89.899,95.9596,15.1478
-89.899,97.9798,13.3115
-89.899,100,15.4276
-87.8788,-100,13.6125
-87.8788,-97.9798,14.9083
-87.8788,-95.9596,13.2782
-87.8788,-93.9394,14.5189
-87.8788,-91.9192,13.2267
-87.8788,-89.899,13.7837
-87.8788,-87.8788,13.6115
-87.8788,-85.8586,12.6525
-87.8788,-83.8384,14.1076
-87.8788,-81.8182,12.1032
-87.8788,-79.798,13.1614
-87.8788,-77.7778,13.3456
-87.8788,-75.7576,11.6152
-87.8788,-73.7374,12.6804
-87.8788,-71.7172,13.2437
-87.8788,-69.697,11.6919
-87.8788,-67.6768,11.2213
-87.8788,-65.6566,12.2957
-87.8788,-63.6364,12.85
-87.8788,-61.6162,12.2017
-87.8788,-59.596,11.1968
-87.8788,-57.5758,10.5767
-87.8788,-55.5556,10.4183
-87.8788,-53.5354,10.4757
-87.8788,-51.5152,10.5249
-87.8788,-49.4949,10.4558
-87.8788,-47.4747,10.2482
-87.8788,-45.4545,9.96793
-87.8788,-43.4343,9.81665
-87.8788,-41.4141,10.119
-87.8788,-39.3939,10.9665
-87.8788,-37.3737,11.5493
-87.8788,-35.3535,10.6377
-87.8788,-33.3333,9.40155
-87.8788,-31.3131,10.5833
-87.8788,-29.2929,10.9368
-87.8788,-27.2727,9.20494
-87.8788,-25.2525,11.0614
-87.8788,-23.2323,9.28872
-87.8788,-21.2121,10.8589
-87.8788,-19.1919,9.04386
-87.8788,-17.1717,10.9214
-87.8788,-15.1515,9.46572
-87.8788,-13.1313,9.27529
-87.8788,-11.1111,10.7389
-87.8788,-9.09091,10.4111
-87.8788,-7.07071,9.2953
-87.8788,-5.05051,8.81354
-87.8788,-3.0303,8.88557
-87.8788,-1.0101,9.04004
-87.8788,1.0101,9.04004
-87.8788,3.0303,8.88557
-87.8788,5.05051,8.81354
-87.8788,7.07071,9.2953
-87.8788,9.09091,10.4111
-87.8788,11.1111,10.7389
-87.8788,13.1313,9.27529
-87.8788,15.1515,9.46572
-87.8788,17.1717,10.9214
-87.8788,19.1919,9.04386
-87.8788,21.2121,10.8589
-87.8788,23.2323,9.28872
-87.8788,25.2525,11.0614
-87.8788,27.2727,9.20494
-87.8788,29.2929,10.9368
-87.8788,31.3131,10.5833
-87.8788,33.3333,9.40155
-87.8788,35.3535,10.6377
-87.8788,37.3737,11.5493
-87.8788,39.3939,10.9665
-87.8788,41.4141,10.119
-87.8788,43.4343,9.81665
-87.8788,45.4545,9.96793
-87.8788,47.4747,10.2482
-87.8788,49.4949,10.4558
-87.8788,51.5152,10.5249
-87.8788,53.5354,10.4757
-87.8788,55.5556,10.4183
-87.8788,57.5758,10.5767
-87.8788,59.596,11.1968
-87.8788,61.6162,12.2017
-87.8788,63.6364,12.85
-87.8788,65.6566,12.2957
-87.8788,67.6768,11.2213
-87.8788,69.697,11.6919
-87.8788,71.7172,13.2437
-87.8788,73.7374,12.6804
-87.8788,75.7576,11.6152
-87.8788,77.7778,13.3456
-87.8788,79.798,13.1614
-87.8788,81.8182,12.1032
-87.8788,83.8384,14.1076
-87.8788,85.8586,12.6525
-87.8788,87.8788,13.6115
-87.8788,89.899,13.7837
-87.8788,91.9192,13.2267
-87.8788,93.9394,14.5189
-87.8788,95.9596,13.2782
-87.8788,97.9798,14.9083
-87.8788,100,13.6125
-85.8586,-100,13.8608
-85.8586,-97.9798,14.1879
-85.8586,-95.9596,13.794
-85.8586,-93.9394,13.8188
-85.8586,-91.9192,13.3852
-85.8586,-89.899,13.8122
-85.8586,-87.8788,12.6525
-85.8586,-85.8586,14.0256
-85.8586,-83.8384,12.0003
-85.8586,-81.8182,13.6697
-85.8586,-79.798,12.5049
-85.8586,-77.7778,12.0003
-85.8586,-75.7576,13.4501
-85.8586,-73.7374,11.8715
-85.8586,-71.7172,11.4994
-85.8586,-69.697,12.9147
-85.8586,-67.6768,12.3835
-85.8586,-65.6566,10.9495
-85.8586,-63.6364,11.0006
-85.8586,-61.6162,11.9942
-85.8586,-59.596,12.4471
-85.8586,-57.5758,12.0506
-85.8586,-55.5556,11.3202
-85.8586,-53.5354,10.7019
-85.8586,-51.5152,10.3166
-85.8586,-49.4949,10.1133
-85.8586,-47.4747,10.04
-85.8586,-45.4545,10.119
-85.8586,-43.4343,10.433
-85.8586,-41.4141,10.9857
-85.8586,-39.3939,11.422
-85.8586,-37.3737,11.0003
-85.8586,-35.3535,9.68529
-85.8586,-33.3333,9.40925
-85.8586,-31.3131,10.9112
-85.8586,-29.2929,10.2709
-85.8586,-27.2727,9.15128
-85.8586,-25.2525,10.9491
-85.8586,-23.2323,8.95109
-85.8586,-21.2121,10.774
-85.8586,-19.1919,8.80779
-85.8586,-17.1717,10.6881
-85.8586,-15.1515,9.32273
-85.8586,-13.1313,9.0632
-85.8586,-11.1111,10.5497
-85.8586,-9.09091,10.1618
-85.8586,-7.07071,9.02329
-85.8586,-5.05051,8.60167
-85.8586,-3.0303,8.74006
-85.8586,-1.0101,8.92737
-85.8586,1.0101,8.92737
-85.8586,3.0303,8.74006
-85.8586,5.05051,8.60167
-85.8586,7.07071,9.02329
-85.8586,9.09091,10.1618
-85.8586,11.1111,10.5497
-85.8586,13.1313,9.0632
-85.8586,15.1515,9.32273
-85.8586,17.1717,10.6881
-85.8586,19.1919,8.80779
-85.8586,21.2121,10.774
-85.8586,23.2323,8.95109
-85.8586,25.2525,10.9491
-85.8586,27.2727,9.15128
-85.8586,29.2929,10.2709
-85.8586,31.3131,10.9112
-85.8586,33.3333,9.40925
-85.8586,35.3535,9.68529
-85.8586,37.3737,11.0003
-85.8586,39.3939,11.422
-85.8586,41.4141,10.9857
-85.8586,43.4343,10.433
-85.8586,45.4545,10.119
-85.8586,47.4747,10.04
-85.8586,49.4949,10.1133
-85.8586,51.5152,10.3166
-85.8586,53.5354,10.7019
-85.8586,55.5556,11.3202
-85.8586,57.5758,12.0506
-85.8586,59.596,12.4471
-85.8586,61.6162,11.9942
-85.8586,63.6364,11.0006
-85.8586,65.6566,10.9495
-85.8586,67.6768,12.3835
-85.8586,69.697,12.9147
-85.8586,71.7172,11.4994
-85.8586,73.7374,11.8715
-85.8586,75.7576,13.4501
-85.8586,77.7778,12.0003
-85.8586,79.798,12.5049
-85.8586,81.8182,13.6697
-85.8586,83.8384,12.0003
-85.8586,85.8586,14.0256
-85.8586,87.8788,12.6525
-85.8586,89.899,13.8122
-85.8586,91.9192,13.3852
-85.8586,93.9394,13.8188
-85.8586,95.9596,13.794
-85.8586,97.9798,14.1879
-85.8586,100,13.8608
-83.8384,-100,15.0489
-83.8384,-97.9798,12.9383
-83.8384,-95.9596,14.6334
-83.8384,-93.9394,12.7447
-83.8384,-91.9192,14.2876
-83.8384,-89.899,12.3998
-83.8384,-87.8788,14.1076
-83.8384,-85.8586,12.0003
-83.8384,-83.8384,13.7733
-83.8384,-81.8182,12.1046
-83.8384,-79.798,12.6143
-83.8384,-77.7778,13.0745
-83.8384,-75.7576,11.2999
-83.8384,-73.7374,12.7449
-83.8384,-71.7172,12.5025
-83.8384,-69.697,10.9153
-83.8384,-67.6768,11.8049
-83.8384,-65.6566,12.6459
-83.8384,-63.6364,11.5523
-83.8384,-61.6162,10.4448
-83.8384,-59.596,10.64
-83.8384,-57.5758,11.4514
-83.8384,-55.5556,11.949
-83.8384,-53.5354,11.9331
-83.8384,-51.5152,11.6514
-83.8384,-49.4949,11.3646
-83.8384,-47.4747,11.2066
-83.8384,-45.4545,11.2105
-83.8384,-43.4343,11.3229
-83.8384,-41.4141,11.3492
-83.8384,-39.3939,10.9368
-83.8384,-37.3737,9.92162
-83.8384,-35.3535,9.10179
-83.8384,-33.3333,9.84636
-83.8384,-31.3131,10.9491
-83.8384,-29.2929,9.52148
-83.8384,-27.2727,9.2953
-83.8384,-25.2525,10.6881
-83.8384,-23.2323,8.69988
-83.8384,-21.2121,10.6403
-83.8384,-19.1919,8.60167
-83.8384,-17.1717,10.4376
-83.8384,-15.1515,9.18977
-83.8384,-13.1313,8.84617
-83.8384,-11.1111,10.358
-83.8384,-9.09091,9.91377
-83.8384,-7.07071,8.7571
-83.8384,-5.05051,8.40087
-83.8384,-3.0303,8.60641
-83.8384,-1.0101,8.82513
-83.8384,1.0101,8.82513
-83.8384,3.0303,8.60641
-83.8384,5.05051,8.40087
-83.8384,7.07071,8.7571
-83.8384,9.09091,9.91377
-83.8384,11.1111,10.358
-83.8384,13.1313,8.84617
-83.8384,15.1515,9.18977
-83.8384,17.1717,10.4376
-83.8384,19.1919,8.60167
-83.8384,21.2121,10.6403
-83.8384,23.2323,8.69988
-83.8384,25.2525,10.6881
-83.8384,27.2727,9.2953
-83.8384,29.2929,9.52148
-83.8384,31.3131,10.9491
-83.8384,33.3333,9.84636
-83.8384,35.3535,9.10179
-83.8384,37.3737,9.92162
-83.8384,39.3939,10.9368
-83.8384,41.4141,11.3492
-83.8384,43.4343,11.3229
-83.8384,45.4545,11.2105
-83.8384,47.4747,11.2066
-83.8384,49.4949,11.3646
-83.8384,51.5152,11.6514
-83.8384,53.5354,11.9331
-83.8384,55.5556,11.949
-83.8384,57.5758,11.4514
-83.8384,59.596,10.64
-83.8384,61.6162,10.4448
-83.8384,63.6364,11.5523
-83.8384,65.6566,12.6459
-83.8384,67.6768,11.8049
